UID, batch_number, weekday, timestamp, decimal_hour, surface_temperature_C, surface_temperature_error_C, air_temperature_C, air_temperature_error_C, relative_humidity_percent, relative_humidity_error_percent, barometric_pressure_hPa, barometric_pressure_error_hPa, altitude_uncalibrated_m, altitude_uncalibrated_error_m, V450_wavelength_nm, V450_wavelength_error_nm, V450_irradiance_uW_per_cm_squared, V450_irradiance_error_uW_per_cm_squared, B500_wavelength_nm, B500_wavelength_error_nm, B500_irradiance_uW_per_cm_squared, B500_irradiance_error_uW_per_cm_squared, G550_wavelength_nm, G550_wavelength_error_nm, G550_irradiance_uW_per_cm_squared, G550_irradiance_error_uW_per_cm_squared, Y570_wavelength_nm, Y570_wavelength_error_nm, Y570_irradiance_uW_per_cm_squared, Y570_irradiance_error_uW_per_cm_squared, O600_wavelength_nm, O600_wavelength_error_nm, O600_irradiance_uW_per_cm_squared, O600_irradiance_error_uW_per_cm_squared, R650_wavelength_nm, R650_wavelength_error_nm, R650_irradiance_uW_per_cm_squared, R650_irradiance_error_uW_per_cm_squared, nir610_wavelength_nm, nir610_wavelength_error_nm, nir610_irradiance_uW_per_cm_squared, nir610_irradiance_error_uW_per_cm_squared, nir680_wavelength_nm, nir680_wavelength_error_nm, nir680_irradiance_uW_per_cm_squared, nir680_irradiance_error_uW_per_cm_squared, nir730_wavelength_nm, nir730_wavelength_error_nm, nir730_irradiance_uW_per_cm_squared, nir730_irradiance_error_uW_per_cm_squared, nir760_wavelength_nm, nir760_wavelength_error_nm, nir760_irradiance_uW_per_cm_squared, nir760_irradiance_error_uW_per_cm_squared, nir810_wavelength_nm, nir810_wavelength_error_nm, nir810_irradiance_uW_per_cm_squared, nir810_irradiance_error_uW_per_cm_squared, nir860_wavelength_nm, nir860_wavelength_error_nm, nir860_irradiance_uW_per_cm_squared, nir860_irradiance_error_uW_per_cm_squared, LiDAR_range_m, LiDAR_range_error_m,battery_voltage
6047, 18, Friday, 20230901T151007Z, 15.1686, 33.1, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 17, 2.04, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 72, 8.64, 730, 5, 83, 9.96, 760, 5, 80, 9.6, 810, 5, 99, 11.88, 860, 5, 118, 14.16, 0.017, 0.001, 3.8
6047, 18, Friday, 20230901T151008Z, 15.1689, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.6, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 16, 1.92, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 71, 8.52, 730, 5, 82, 9.84, 760, 5, 80, 9.6, 810, 5, 99, 11.88, 860, 5, 118, 14.16, 0.023, 0.001, 3.8
6047, 18, Friday, 20230901T151009Z, 15.1692, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.9, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 17, 2.04, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 58, 6.96, 680, 5, 71, 8.52, 730, 5, 82, 9.84, 760, 5, 80, 9.6, 810, 5, 99, 11.88, 860, 5, 118, 14.16, 0.019, 0.001, 3.78
6047, 18, Friday, 20230901T151010Z, 15.1694, 33.1, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 17, 2.04, 570, 5, 19, 2.28, 600, 5, 21, 2.52, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 71, 8.52, 730, 5, 81, 9.72, 760, 5, 79, 9.48, 810, 5, 98, 11.76, 860, 5, 118, 14.16, 0.02, 0.001, 3.78
6047, 18, Friday, 20230901T151011Z, 15.1697, 32.8, 1.0, 35.8, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 17, 2.04, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 71, 8.52, 730, 5, 81, 9.72, 760, 5, 79, 9.48, 810, 5, 98, 11.76, 860, 5, 117, 14.04, 0.02, 0.001, 3.79
6047, 18, Friday, 20230901T151012Z, 15.17, 32.9, 1.0, 35.9, 0.3, 23, 1.8, 1020, 1, -56.8, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 16, 1.92, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 71, 8.52, 730, 5, 81, 9.72, 760, 5, 79, 9.48, 810, 5, 97, 11.64, 860, 5, 117, 14.04, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151013Z, 15.1703, 32.8, 1.0, 35.8, 0.3, 23, 1.8, 1020, 1, -56.8, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 17, 2.04, 570, 5, 18, 2.16, 600, 5, 20, 2.4, 650, 5, 26, 3.12, 610, 5, 57, 6.84, 680, 5, 71, 8.52, 730, 5, 81, 9.72, 760, 5, 79, 9.48, 810, 5, 98, 11.76, 860, 5, 117, 14.04, 0.018, 0.001, 3.79
6047, 18, Friday, 20230901T151014Z, 15.1706, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.8, 100, 450, 5, 11, 1.32, 500, 5, 15, 1.8, 550, 5, 16, 1.92, 570, 5, 18, 2.16, 600, 5, 21, 2.52, 650, 5, 27, 3.24, 610, 5, 57, 6.84, 680, 5, 73, 8.76, 730, 5, 83, 9.96, 760, 5, 81, 9.72, 810, 5, 101, 12.12, 860, 5, 119, 14.28, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151015Z, 15.1708, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 57, 6.84, 650, 5, 67, 8.04, 610, 5, 112, 13.44, 680, 5, 406, 48.72, 730, 5, 466, 55.92, 760, 5, 529, 63.48, 810, 5, 389, 46.68, 860, 5, 330, 39.6, 0.018, 0.001, 3.78
6047, 18, Friday, 20230901T151016Z, 15.1711, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.6, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 410, 49.2, 730, 5, 466, 55.92, 760, 5, 530, 63.6, 810, 5, 389, 46.68, 860, 5, 458, 54.96, 0.022, 0.001, 3.79
6047, 18, Friday, 20230901T151018Z, 15.1717, 33.1, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 57, 6.84, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 413, 49.56, 730, 5, 468, 56.16, 760, 5, 532, 63.84, 810, 5, 390, 46.8, 860, 5, 462, 55.44, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151019Z, 15.1719, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 416, 49.92, 730, 5, 468, 56.16, 760, 5, 532, 63.84, 810, 5, 392, 47.04, 860, 5, 464, 55.68, 0.026, 0.001, 3.79
6047, 18, Friday, 20230901T151020Z, 15.1722, 32.9, 1.0, 35.8, 0.3, 23, 1.8, 1020, 1, -56.7, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 467, 56.04, 760, 5, 532, 63.84, 810, 5, 391, 46.92, 860, 5, 464, 55.68, 0.021, 0.001, 3.78
6047, 18, Friday, 20230901T151021Z, 15.1725, 32.8, 1.0, 35.9, 0.3, 23, 1.8, 1020, 1, -56.6, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 467, 56.04, 760, 5, 532, 63.84, 810, 5, 392, 47.04, 860, 5, 465, 55.8, 0.026, 0.001, 3.78
6047, 18, Friday, 20230901T151022Z, 15.1728, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 467, 56.04, 760, 5, 533, 63.96, 810, 5, 392, 47.04, 860, 5, 465, 55.8, 0.021, 0.001, 3.78
6047, 18, Friday, 20230901T151023Z, 15.173, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 418, 50.16, 730, 5, 468, 56.16, 760, 5, 533, 63.96, 810, 5, 393, 47.16, 860, 5, 466, 55.92, 0.026, 0.001, 3.79
6047, 18, Friday, 20230901T151024Z, 15.1733, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.6, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 57, 6.84, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 418, 50.16, 730, 5, 467, 56.04, 760, 5, 533, 63.96, 810, 5, 392, 47.04, 860, 5, 465, 55.8, 0.023, 0.001, 3.78
6047, 18, Friday, 20230901T151025Z, 15.1736, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 418, 50.16, 730, 5, 466, 55.92, 760, 5, 532, 63.84, 810, 5, 392, 47.04, 860, 5, 465, 55.8, 0.025, 0.001, 3.8
6047, 18, Friday, 20230901T151026Z, 15.1739, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 57, 6.84, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 465, 55.8, 760, 5, 531, 63.72, 810, 5, 391, 46.92, 860, 5, 465, 55.8, 0.023, 0.001, 3.8
6047, 18, Friday, 20230901T151027Z, 15.1742, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.9, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 465, 55.8, 760, 5, 530, 63.6, 810, 5, 392, 47.04, 860, 5, 464, 55.68, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151028Z, 15.1744, 33.1, 1.0, 35.9, 0.3, 25, 1.8, 1020, 1, -56.6, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 416, 49.92, 730, 5, 465, 55.8, 760, 5, 530, 63.6, 810, 5, 391, 46.92, 860, 5, 464, 55.68, 0.023, 0.001, 3.78
6047, 18, Friday, 20230901T151029Z, 15.1747, 33.1, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.7, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 465, 55.8, 760, 5, 530, 63.6, 810, 5, 389, 46.68, 860, 5, 464, 55.68, 0.023, 0.001, 3.78
6047, 18, Friday, 20230901T151031Z, 15.1753, 33.1, 1.0, 36.0, 0.3, 25, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 417, 50.04, 730, 5, 465, 55.8, 760, 5, 530, 63.6, 810, 5, 391, 46.92, 860, 5, 464, 55.68, 0.02, 0.001, 3.78
6047, 18, Friday, 20230901T151032Z, 15.1756, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 57, 6.84, 650, 5, 67, 8.04, 610, 5, 145, 17.4, 680, 5, 415, 49.8, 730, 5, 464, 55.68, 760, 5, 529, 63.48, 810, 5, 390, 46.8, 860, 5, 462, 55.44, 0.025, 0.001, 3.78
6047, 18, Friday, 20230901T151033Z, 15.1758, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.3, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 413, 49.56, 730, 5, 462, 55.44, 760, 5, 527, 63.24, 810, 5, 390, 46.8, 860, 5, 461, 55.32, 0.024, 0.001, 3.79
6047, 18, Friday, 20230901T151034Z, 15.1761, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 413, 49.56, 730, 5, 461, 55.32, 760, 5, 526, 63.12, 810, 5, 389, 46.68, 860, 5, 461, 55.32, 0.022, 0.001, 3.79
6047, 18, Friday, 20230901T151035Z, 15.1764, 32.9, 1.0, 36.0, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 459, 55.08, 760, 5, 523, 62.76, 810, 5, 387, 46.44, 860, 5, 458, 54.96, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151036Z, 15.1767, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 459, 55.08, 760, 5, 523, 62.76, 810, 5, 387, 46.44, 860, 5, 457, 54.84, 0.024, 0.001, 3.78
6047, 18, Friday, 20230901T151037Z, 15.1769, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 460, 55.2, 760, 5, 523, 62.76, 810, 5, 387, 46.44, 860, 5, 458, 54.96, 0.021, 0.001, 3.79
6047, 18, Friday, 20230901T151038Z, 15.1772, 32.8, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.4, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 459, 55.08, 760, 5, 522, 62.64, 810, 5, 386, 46.32, 860, 5, 457, 54.84, 0.024, 0.001, 3.78
6047, 18, Friday, 20230901T151039Z, 15.1775, 33.0, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.8, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 458, 54.96, 760, 5, 522, 62.64, 810, 5, 387, 46.44, 860, 5, 458, 54.96, 0.019, 0.001, 3.78
6047, 18, Friday, 20230901T151040Z, 15.1778, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.3, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 458, 54.96, 760, 5, 521, 62.52, 810, 5, 386, 46.32, 860, 5, 457, 54.84, 0.025, 0.001, 3.79
6047, 18, Friday, 20230901T151041Z, 15.1781, 32.9, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 458, 54.96, 760, 5, 521, 62.52, 810, 5, 384, 46.08, 860, 5, 456, 54.72, 0.022, 0.001, 3.79
6047, 18, Friday, 20230901T151043Z, 15.1786, 33.2, 1.0, 36.0, 0.3, 24, 1.8, 1020, 1, -56.3, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 408, 48.96, 730, 5, 458, 54.96, 760, 5, 522, 62.64, 810, 5, 386, 46.32, 860, 5, 456, 54.72, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151044Z, 15.1789, 33.2, 1.0, 35.9, 0.3, 24, 1.8, 1020, 1, -56.5, 100, 450, 5, 27, 3.24, 500, 5, 37, 4.44, 550, 5, 44, 5.28, 570, 5, 49, 5.88, 600, 5, 56, 6.72, 650, 5, 67, 8.04, 610, 5, 144, 17.28, 680, 5, 409, 49.08, 730, 5, 461, 55.32, 760, 5, 526, 63.12, 810, 5, 390, 46.8, 860, 5, 459, 55.08, 0.023, 0.001, 3.78
6047, 18, Friday, 20230901T151045Z, 15.1792, 33.2, 1.0, 36.0, 0.3, 25, 1.8, 1020, 1, -56.4, 100, 450, 5, 20, 2.4, 500, 5, 24, 2.88, 550, 5, 25, 3.0, 570, 5, 31, 3.72, 600, 5, 2347, 281.64, 650, 5, 3301, 396.12, 610, 5, 1312, 157.44, 680, 5, 382, 45.84, 730, 5, 1512, 181.44, 760, 5, 1632, 195.84, 810, 5, 372, 44.64, 860, 5, 2664, 319.68, 0.022, 0.001, 3.78
6047, 18, Friday, 20230901T151046Z, 15.1794, 12.2, 1.0, 35.9, 0.3, 24, 1.8, 1019, 1, -55.2, 100, 450, 5, 3872, 464.64, 500, 5, 4054, 486.48, 550, 5, 2215, 265.8, 570, 5, 2128, 255.36, 600, 5, 1874, 224.88, 650, 5, 1736, 208.32, 610, 5, 3012, 361.44, 680, 5, 4817, 578.04, 730, 5, 10201, 1224.12, 760, 5, 6897, 827.64, 810, 5, 17061, 2047.32, 860, 5, 5425, 651.0, 0.188, 0.001, 3.79
6047, 18, Friday, 20230901T151047Z, 15.1797, 27.1, 1.0, 35.8, 0.3, 23, 1.8, 1019, 1, -54.8, 100, 450, 5, 3667, 440.04, 500, 5, 3694, 443.28, 550, 5, 5656, 678.72, 570, 5, 4973, 596.76, 600, 5, 6406, 768.72, 650, 5, 2870, 344.4, 610, 5, 5987, 718.44, 680, 5, 3840, 460.8, 730, 5, 17619, 2114.28, 760, 5, 19380, 2325.6, 810, 5, 26773, 3212.76, 860, 5, 25171, 3020.52, 1.293, 0.001, 3.79
6047, 18, Friday, 20230901T151048Z, 15.18, 27.4, 1.0, 35.9, 0.3, 23, 1.8, 1019, 1, -55.0, 100, 450, 5, 4320, 518.4, 500, 5, 3782, 453.84, 550, 5, 7201, 864.12, 570, 5, 5665, 679.8, 600, 5, 8839, 1060.68, 650, 5, 3062, 367.44, 610, 5, 6764, 811.68, 680, 5, 7270, 872.4, 730, 5, 22100, 2652.0, 760, 5, 23063, 2767.56, 810, 5, 32146, 3857.52, 860, 5, 29394, 3527.28, 1.022, 0.001, 3.78
6047, 18, Friday, 20230901T151049Z, 15.1803, 27.8, 1.0, 35.9, 0.3, 23, 1.8, 1019, 1, -55.0, 100, 450, 5, 4743, 569.16, 500, 5, 3825, 459.0, 550, 5, 7341, 880.92, 570, 5, 5737, 688.44, 600, 5, 9365, 1123.8, 650, 5, 3212, 385.44, 610, 5, 8746, 1049.52, 680, 5, 7613, 913.56, 730, 5, 22035, 2644.2, 760, 5, 23138, 2776.56, 810, 5, 32053, 3846.36, 860, 5, 32300, 3876.0, 0.959, 0.001, 3.79
6047, 19, Friday, 20230901T151051Z, 15.1808, 27.1, 1.0, 35.9, 0.3, 23, 1.8, 1019, 1, -54.9, 100, 450, 5, 3794, 455.28, 500, 5, 3589, 430.68, 550, 5, 5224, 626.88, 570, 5, 4540, 544.8, 600, 5, 6189, 742.68, 650, 5, 2782, 333.84, 610, 5, 6939, 832.68, 680, 5, 7204, 864.48, 730, 5, 21307, 2556.84, 760, 5, 21815, 2617.8, 810, 5, 31444, 3773.28, 860, 5, 27943, 3353.16, 1.502, 0.001, 3.78
6047, 20, Friday, 20230901T151347Z, 15.2297, 31.6, 1.0, 33.2, 0.3, 27, 1.8, 1020, 1, -56.3, 100, 450, 5, 54, 6.48, 500, 5, 76, 9.12, 550, 5, 77, 9.24, 570, 5, 96, 11.52, 600, 5, 104, 12.48, 650, 5, 158, 18.96, 610, 5, 2, 0.24, 680, 5, 69, 8.28, 730, 5, 80, 9.6, 760, 5, 93, 11.16, 810, 5, 121, 14.52, 860, 5, 9, 1.08, 0.019, 0.001, 3.78
6047, 20, Friday, 20230901T151348Z, 15.23, 31.8, 1.0, 33.2, 0.3, 28, 1.8, 1020, 1, -56.4, 100, 450, 5, 79, 9.48, 500, 5, 112, 13.44, 550, 5, 112, 13.44, 570, 5, 142, 17.04, 600, 5, 163, 19.56, 650, 5, 257, 30.84, 610, 5, 30, 3.6, 680, 5, 53, 6.36, 730, 5, 65, 7.8, 760, 5, 71, 8.52, 810, 5, 93, 11.16, 860, 5, 103, 12.36, 0.022, 0.001, 3.8
6047, 20, Friday, 20230901T151350Z, 15.2306, 31.9, 1.0, 33.2, 0.3, 28, 1.8, 1020, 1, -56.1, 100, 450, 5, 76, 9.12, 500, 5, 108, 12.96, 550, 5, 109, 13.08, 570, 5, 141, 16.92, 600, 5, 162, 19.44, 650, 5, 254, 30.48, 610, 5, 33, 3.96, 680, 5, 50, 6.0, 730, 5, 62, 7.44, 760, 5, 69, 8.28, 810, 5, 87, 10.44, 860, 5, 109, 13.08, 0.021, 0.001, 3.79
6047, 20, Friday, 20230901T151351Z, 15.2308, 32.1, 1.0, 33.2, 0.3, 28, 1.8, 1020, 1, -56.2, 100, 450, 5, 80, 9.6, 500, 5, 114, 13.68, 550, 5, 114, 13.68, 570, 5, 145, 17.4, 600, 5, 165, 19.8, 650, 5, 262, 31.44, 610, 5, 37, 4.44, 680, 5, 54, 6.48, 730, 5, 69, 8.28, 760, 5, 75, 9.0, 810, 5, 93, 11.16, 860, 5, 116, 13.92, 0.024, 0.001, 3.78
6047, 20, Friday, 20230901T151352Z, 15.2311, 31.8, 1.0, 33.2, 0.3, 28, 1.8, 1020, 1, -56.1, 100, 450, 5, 75, 9.0, 500, 5, 107, 12.84, 550, 5, 99, 11.88, 570, 5, 124, 14.88, 600, 5, 141, 16.92, 650, 5, 218, 26.16, 610, 5, 35, 4.2, 680, 5, 59, 7.08, 730, 5, 66, 7.92, 760, 5, 74, 8.88, 810, 5, 101, 12.12, 860, 5, 113, 13.56, 0.022, 0.001, 3.78
6047, 20, Friday, 20230901T151353Z, 15.2314, 32.0, 1.0, 33.3, 0.3, 29, 1.8, 1020, 1, -56.1, 100, 450, 5, 26, 3.12, 500, 5, 38, 4.56, 550, 5, 26, 3.12, 570, 5, 29, 3.48, 600, 5, 29, 3.48, 650, 5, 34, 4.08, 610, 5, 26, 3.12, 680, 5, 37, 4.44, 730, 5, 43, 5.16, 760, 5, 52, 6.24, 810, 5, 67, 8.04, 860, 5, 91, 10.92, 0.023, 0.001, 3.78
6047, 20, Friday, 20230901T151354Z, 15.2317, 32.0, 1.0, 33.3, 0.3, 29, 1.8, 1020, 1, -56.3, 100, 450, 5, 17, 2.04, 500, 5, 47, 5.64, 550, 5, 48, 5.76, 570, 5, 57, 6.84, 600, 5, 36, 4.32, 650, 5, 44, 5.28, 610, 5, 21, 2.52, 680, 5, 36, 4.32, 730, 5, 41, 4.92, 760, 5, 51, 6.12, 810, 5, 65, 7.8, 860, 5, 80, 9.6, 0.023, 0.001, 3.79
6047, 20, Friday, 20230901T151355Z, 15.2319, 32.0, 1.0, 33.3, 0.3, 29, 1.8, 1020, 1, -56.0, 100, 450, 5, 107, 12.84, 500, 5, 156, 18.72, 550, 5, 151, 18.12, 570, 5, 191, 22.92, 600, 5, 184, 22.08, 650, 5, 288, 34.56, 610, 5, 33, 3.96, 680, 5, 81, 9.72, 730, 5, 102, 12.24, 760, 5, 106, 12.72, 810, 5, 141, 16.92, 860, 5, 106, 12.72, 0.024, 0.001, 3.78
6047, 20, Friday, 20230901T151357Z, 15.2325, 31.9, 1.0, 33.4, 0.3, 28, 1.8, 1020, 1, -56.3, 100, 450, 5, 135, 16.2, 500, 5, 207, 24.84, 550, 5, 186, 22.32, 570, 5, 238, 28.56, 600, 5, 260, 31.2, 650, 5, 391, 46.92, 610, 5, 86, 10.32, 680, 5, 132, 15.84, 730, 5, 160, 19.2, 760, 5, 163, 19.56, 810, 5, 210, 25.2, 860, 5, 232, 27.84, 0.022, 0.001, 3.78
6047, 20, Friday, 20230901T151358Z, 15.2328, 31.8, 1.0, 33.4, 0.3, 28, 1.8, 1020, 1, -56.1, 100, 450, 5, 178, 21.36, 500, 5, 294, 35.28, 550, 5, 246, 29.52, 570, 5, 316, 37.92, 600, 5, 322, 38.64, 650, 5, 472, 56.64, 610, 5, 96, 11.52, 680, 5, 145, 17.4, 730, 5, 177, 21.24, 760, 5, 178, 21.36, 810, 5, 231, 27.72, 860, 5, 250, 30.0, 0.022, 0.001, 3.79
